Date,USGG10YR Index,USGG3M Index,USGG2YR Index,USGG5YR Index,USGG30YR Index,USGG12M Index,USGG20YR Index
2013/10/23,2.5016,0.0304,0.3068,1.2848,3.5947,0.0964,
2013/10/22,2.5124,0.0253,0.2905,1.2799,3.6085,0.0964,
2013/10/21,2.6014,0.0253,0.3106,1.3503,3.6698,0.1065,
2013/10/18,2.5777,0.0203,0.3106,1.3307,3.6412,0.1116,
2013/10/17,2.5894,0.0406,0.3103,1.3292,3.6585,0.1218,
2013/10/16,2.6633,0.0862,0.3303,1.3881,3.7207,0.1218,
2013/10/15,2.7276,0.1014,0.3543,1.4323,3.7891,0.1472,
2013/10/11,2.6871,0.0558,0.3501,1.4175,3.7472,0.1268,
2013/10/10,2.6814,0.0456,0.3416,1.424,3.7339,0.1268,
2013/10/9,2.6631,0.0406,0.3574,1.4223,3.7374,0.137,
2013/10/8,2.632,0.0456,0.3811,1.4223,3.6899,0.1319,
2013/10/7,2.6265,0.0203,0.3412,1.4011,3.6917,0.1015,
2013/10/4,2.6447,0.0203,0.3292,1.4092,3.7198,0.0964,
2013/10/3,2.6046,0.0203,0.3091,1.3555,3.7074,0.0913,
2013/10/2,2.6173,0.0051,0.3169,1.3799,3.7013,0.0862,
2013/10/1,2.65,0.0152,0.3287,1.427,3.7171,0.0913,
2013/9/30,2.61,0.0051,0.3168,1.3815,3.6847,0.0862,
2013/9/27,2.6245,0.0101,0.3324,1.401,3.6864,0.0862,
2013/9/26,2.6498,0,0.3402,1.435,3.6951,0.0913,
2013/9/25,2.628,0.0152,0.3402,1.3913,3.6698,0.0964,
2013/9/24,2.6552,0.0203,0.3262,1.4258,3.6698,0.0964,
2013/9/23,2.6999,0.0051,0.3304,1.4489,3.725,0.0964,
2013/9/20,2.7337,0.0101,0.3304,1.4769,3.7613,0.1015,
2013/9/19,2.7519,0,0.3347,1.4884,3.8024,0.1015,
2013/9/18,2.6878,0.0051,0.3206,1.4245,3.7471,0.1065,
2013/9/17,2.8468,0.0051,0.371,1.6071,3.8322,0.1015,
2013/9/16,2.8643,0.0051,0.387,1.6219,3.8667,0.1015,
2013/9/13,2.8846,0.0101,0.4312,1.693,3.8349,0.1065,
2013/9/12,2.9095,0.0152,0.443,1.7126,3.8521,0.1015,
2013/9/11,2.9122,0.0152,0.4429,1.7042,3.8539,0.1065,
2013/9/10,2.9643,0.0152,0.4707,1.7671,3.8941,0.1116,
2013/9/9,2.912,0.0101,0.4427,1.7156,3.853,0.1065,
2013/9/6,2.9342,0.0152,0.4545,1.7569,3.8657,0.1218,
2013/9/5,2.9937,0.0203,0.5177,1.8494,3.8849,0.1421,
2013/9/4,2.8966,0.0152,0.47,1.7415,3.797,0.1319,
2013/9/3,2.8576,0.0152,0.4145,1.677,3.7943,0.1167,
2013/8/30,2.7839,0.0203,0.3987,1.6407,3.6995,0.1116,
2013/8/29,2.7617,0.0203,0.3947,1.611,3.7144,0.1167,
2013/8/28,2.7653,0.0253,0.3947,1.5753,3.7356,0.1167,
2013/8/27,2.7087,0.0608,0.356,1.5187,3.6916,0.1218,
2013/8/26,2.7853,0.0051,0.364,1.5867,3.7648,0.1218,
2013/8/23,2.8146,0.0253,0.3761,1.6183,3.7916,0.1269,
2013/8/22,2.8844,0.0203,0.3877,1.6762,3.8702,0.1269,
2013/8/21,2.8935,0.0304,0.3673,1.6427,3.9197,0.1319,
2013/8/20,2.8142,0.0355,0.3388,1.5447,3.8529,0.1167,
2013/8/19,2.8804,0.0355,0.3508,1.6075,3.8995,0.1116,
2013/8/16,2.8251,0.0355,0.3386,1.5627,3.8483,0.1116,
2013/8/15,2.7664,0.0456,0.3462,1.5211,3.8086,0.1065,
2013/8/14,2.7136,0.0456,0.3261,1.4766,3.7523,0.1065,
2013/8/13,2.719,0.0456,0.33,1.4798,3.7594,0.1065,
2013/8/12,2.6206,0.0507,0.3059,1.3848,3.6838,0.1015,
2013/8/9,2.5784,0.0507,0.3018,1.3538,3.6345,0.1015,
2013/8/8,2.5892,0.0456,0.3016,1.3571,3.6729,0.1015,
2013/8/7,2.5986,0.0406,0.3015,1.3668,3.6854,0.1015,
2013/8/6,2.6421,0.0355,0.3054,1.3896,3.728,0.1065,
2013/8/5,2.6333,0.0355,0.3014,1.3831,3.726,0.1015,
2013/8/2,2.596,0.0304,0.2974,1.3571,3.6843,0.1015,
2013/8/1,2.706,0.0355,0.3247,1.4874,3.7542,0.1116,
2013/7/31,2.5762,0.0355,0.3089,1.3782,3.6353,0.1015,
2013/7/30,2.6101,0.0355,0.3127,1.3896,3.6821,0.1065,
2013/7/29,2.6023,0.0152,0.3167,1.388,3.6744,0.1065,
2013/7/26,2.5624,0.0152,0.3127,1.3685,3.6209,0.1015,
2013/7/25,2.5712,0.0152,0.3206,1.375,3.6407,0.1116,
2013/7/24,2.588,0.0203,0.3481,1.3782,3.6464,0.1167,
2013/7/23,2.5049,0.0152,0.3061,1.3093,3.5773,0.0964,
2013/7/22,2.4804,0.0101,0.3021,1.2963,3.5501,0.0913,
2013/7/19,2.4839,0.0203,0.2982,1.2963,3.5604,0.0964,
2013/7/18,2.5284,0.0253,0.3025,1.3275,3.6262,0.0964,
2013/7/17,2.4888,0.0253,0.2986,1.3096,3.5752,0.0913,
2013/7/16,2.5317,0.0253,0.3228,1.3733,3.5855,0.0862,
2013/7/15,2.5372,0.0203,0.3269,1.3733,3.593,0.0964,
2013/7/12,2.5821,0.0304,0.339,1.4192,3.625,0.1065,
2013/7/11,2.5721,0.0304,0.3291,1.3913,3.6297,0.1065,
2013/7/10,2.6238,0.0304,0.3511,1.4551,3.6496,0.1167,
2013/7/9,2.634,0.0355,0.367,1.4911,3.6477,0.1218,
2013/7/8,2.6356,0.0304,0.3591,1.5025,3.6334,0.1218,
2013/7/5,2.7391,0.0355,0.3948,1.6127,3.713,0.137,
2013/7/3,2.5032,0.0406,0.3631,1.4173,3.4931,0.1319,
2013/7/2,2.4693,0.0203,0.3474,1.375,3.4729,0.1319,
2013/7/1,2.4765,0.0101,0.3514,1.3782,3.4775,0.137,
2013/6/28,2.4857,0.0304,0.3554,1.3945,3.4994,0.1421,
2013/6/27,2.4721,0.0456,0.3514,1.3815,3.5344,0.1472,
2013/6/26,2.5353,0.0558,0.3789,1.4168,3.5791,0.1573,
2013/6/25,2.6082,0.0558,0.4047,1.49,3.6224,0.137,
2013/6/24,2.5368,0.0406,0.3841,1.4446,3.5473,0.1268,
2013/6/21,2.531,0.0406,0.3676,1.4244,3.5818,0.1218,
2013/6/20,2.4144,0.0406,0.3267,1.3029,3.5129,0.1167,
2013/6/19,2.3527,0.0406,0.3064,1.2483,3.4119,0.1167,
2013/6/18,2.1854,0.0456,0.2621,1.0568,3.3415,0.1167,
2013/6/17,2.1817,0.0406,0.262,1.0584,3.3512,0.1116,
2013/6/14,2.1295,0.0406,0.2701,1.0292,3.3046,0.1116,
2013/6/13,2.1489,0.0406,0.282,1.0551,3.3168,0.1167,
2013/6/12,2.228,0.0456,0.3259,1.1428,3.3697,0.1218,
2013/6/11,2.1846,0.0406,0.3218,1.1102,3.3141,0.1218,
2013/6/10,2.2097,0.0406,0.3097,1.1215,3.3697,0.1218,
2013/6/7,2.1718,0.0406,0.3017,1.0939,3.3343,0.1218,
2013/6/6,2.0769,0.0456,0.2876,1.0097,3.2446,0.1269,
2013/6/5,2.0892,0.0355,0.2856,1.0177,3.2463,0.1269,
2013/6/4,2.1462,0.0406,0.2974,1.0564,3.3114,0.1319,
2013/6/3,2.1193,0.0253,0.2914,1.0274,3.2661,0.1319,
2013/5/31,2.1282,0.0253,0.2933,1.0177,3.2791,0.1269,
2013/5/30,2.111,0.0253,0.2931,1.0064,3.2712,0.1269,
2013/5/29,2.1153,0.0355,0.2931,0.9887,3.266,0.1218,
2013/5/28,2.1652,0.0406,0.2882,1.0166,3.3217,0.1167,
2013/5/24,2.0081,0.0355,0.2472,0.8882,3.1721,0.1015,
2013/5/23,2.0157,0.0406,0.2465,0.8909,3.1906,0.1015,
2013/5/22,2.0395,0.0355,0.2463,0.899,3.2195,0.1015,
2013/5/21,1.9263,0.0355,0.234,0.819,3.1309,0.0964,
2013/5/20,1.9647,0.0304,0.2379,0.8368,3.1762,0.1065,
2013/5/17,1.9506,0.0304,0.2418,0.8302,3.1669,0.1015,
2013/5/16,1.8809,0.0253,0.2293,0.7893,3.0976,0.1015,
2013/5/15,1.9347,0.0355,0.2371,0.8249,3.1559,0.1065,
2013/5/14,1.974,0.0355,0.245,0.8572,3.1905,0.1065,
2013/5/13,1.9199,0.0355,0.2368,0.8214,3.1308,0.1065,
2013/5/10,1.8973,0.0355,0.2367,0.8132,3.0943,0.1065,
2013/5/9,1.8109,0.0355,0.2203,0.7485,2.9926,0.1015,
2013/5/8,1.7665,0.0406,0.2202,0.742,2.9871,0.1015,
2013/5/7,1.7778,0.0253,0.22,0.7467,2.995,0.1015,
2013/5/6,1.7588,0.0304,0.212,0.7338,2.9762,0.1015,
2013/5/3,1.7382,0.0456,0.2158,0.7241,2.9537,0.1065,
2013/5/2,1.6255,0.0355,0.1958,0.6473,2.8211,0.1015,
2013/5/1,1.629,0.0507,0.1996,0.6489,2.8278,0.1065,
2013/4/30,1.6717,0.0456,0.2074,0.676,2.8762,0.1015,
2013/4/29,1.6701,0.0507,0.2072,0.6759,2.8785,0.1015,
2013/4/26,1.6633,0.0507,0.2112,0.6807,2.8611,0.1015,
2013/4/25,1.708,0.0507,0.2249,0.711,2.9045,0.1015,
2013/4/24,1.7047,0.0507,0.2269,0.6919,2.8953,0.1065,
2013/4/23,1.7065,0.0456,0.2257,0.6984,2.903,0.1015,
2013/4/22,1.6929,0.0456,0.2217,0.6887,2.8778,0.1015,
2013/4/19,1.7049,0.0456,0.2298,0.7065,2.8847,0.1065,
2013/4/18,1.6847,0.0507,0.2259,0.6953,2.8597,0.1065,
2013/4/17,1.695,0.0507,0.2259,0.6921,2.8779,0.1116,
2013/4/16,1.7224,0.0507,0.2259,0.7018,2.9092,0.1116,
2013/4/15,1.6798,0.0558,0.218,0.6761,2.859,0.1116,
2013/4/12,1.7208,0.0608,0.226,0.6874,2.9177,0.1167,
2013/4/11,1.7887,0.0608,0.2301,0.7259,2.9952,0.1218,
2013/4/10,1.8034,0.0659,0.2301,0.734,3.003,0.1269,
2013/4/9,1.7502,0.0608,0.2301,0.6988,2.9377,0.1218,
2013/4/8,1.746,0.0558,0.2302,0.7052,2.9147,0.1269,
2013/4/5,1.7128,0.0608,0.2282,0.6908,2.875,0.1269,
2013/4/4,1.7625,0.0608,0.2263,0.6957,2.9874,0.1319,
2013/4/3,1.8106,0.0558,0.2264,0.7244,3.052,0.1269,
2013/4/2,1.859,0.0862,0.2382,0.7692,3.0999,0.1268,
2013/4/1,1.8314,0.0456,0.2382,0.7516,3.0743,0.1268,
2013/3/28,1.8487,0.071,0.2422,0.7644,3.1023,0.1218,
2013/3/27,1.8454,0.0862,0.2422,0.7338,3.0879,0.1218,
2013/3/26,1.9094,0.071,0.2459,0.7743,3.1427,0.1268,
2013/3/25,1.9198,0.0608,0.2419,0.7856,3.1484,0.1269,
2013/3/22,1.925,0.0659,0.25,0.7953,3.1476,0.1269,
2013/3/21,1.9112,0.0659,0.246,0.7855,3.1322,0.1269,
2013/3/20,1.9581,0.0659,0.246,0.8098,3.1983,0.1319,
2013/3/19,1.9017,0.0507,0.2379,0.7758,3.1281,0.1269,
2013/3/18,1.9546,0.071,0.242,0.8048,3.1843,0.1319,
2013/3/15,1.9895,0.0811,0.25,0.8307,3.2115,0.137,
2013/3/14,2.0296,0.0913,0.262,0.8726,3.2388,0.1421,
2013/3/13,2.0209,0.0862,0.258,0.8758,3.2181,0.1421,
2013/3/12,2.0156,0.0913,0.254,0.8676,3.2131,0.1472,
2013/3/11,2.0576,0.0913,0.254,0.895,3.2596,0.1472,
2013/3/8,2.0427,0.0862,0.25,0.8852,3.2438,0.1472,
2013/3/7,1.9965,0.0963,0.25,0.8544,3.2032,0.1472,
2013/3/6,1.9375,0.0963,0.246,0.8029,3.1517,0.1523,
2013/3/5,1.8978,0.0963,0.2381,0.7756,3.1064,0.1421,
2013/3/4,1.8755,0.0862,0.2342,0.758,3.0864,0.1472,
2013/3/1,1.8412,0.1014,0.2342,0.7404,3.0506,0.1472,
2013/2/28,1.8756,0.1014,0.2343,0.7612,3.0856,0.1522,
2013/2/27,1.9014,0.1014,0.2422,0.7835,3.0992,0.1472,
2013/2/26,1.8808,0.1116,0.2422,0.7633,3.0784,0.1472,
2013/2/25,1.8637,0.1166,0.2378,0.7601,3.0617,0.1472,
2013/2/22,1.9619,0.1217,0.248,0.8264,3.1525,0.1522,
2013/2/21,1.9766,0.1217,0.25,0.8361,3.1671,0.1472,
2013/2/20,2.0087,0.1166,0.2581,0.8588,3.1991,0.1472,
2013/2/19,2.0278,0.1065,0.2701,0.8863,3.2098,0.1523,
2013/2/15,2.0017,0.0963,0.2661,0.8604,3.1753,0.1472,
2013/2/14,1.9974,0.0963,0.262,0.8524,3.1765,0.1472,
2013/2/13,2.0277,0.0913,0.274,0.9056,3.2338,0.1472,
2013/2/12,1.977,0.0811,0.262,0.8637,3.1886,0.1421,
2013/2/11,1.9635,0.0659,0.254,0.8492,3.1704,0.1421,
2013/2/8,1.9499,0.0659,0.25,0.8268,3.1635,0.1421,
2013/2/7,1.9568,0.0659,0.25,0.8268,3.1703,0.1421,
2013/2/6,1.9603,0.0659,0.246,0.8333,3.1694,0.1421,
2013/2/5,1.998,0.071,0.254,0.8622,3.2083,0.1319,
2013/2/4,1.9548,0.0558,0.25,0.8333,3.1599,0.1268,
2013/2/1,2.0149,0.0659,0.2618,0.8814,3.2178,0.1319,
2013/1/31,1.9849,0.071,0.2618,0.8782,3.1719,0.1319,
2013/1/30,1.992,0.0608,0.2657,0.875,3.1822,0.1319,
2013/1/29,1.9991,0.0659,0.2774,0.8769,3.1839,0.137,
2013/1/28,1.9613,0.0608,0.274,0.8621,3.141,0.137,
2013/1/25,1.9487,0.071,0.2718,0.8474,3.1333,0.137,
2013/1/24,1.8498,0.0761,0.2386,0.7645,3.0431,0.1319,
2013/1/23,1.8241,0.071,0.2344,0.7451,3.0182,0.1319,
2013/1/22,1.8417,0.0608,0.2423,0.7581,3.0281,0.1319,
2013/1/18,1.8416,0.071,0.2503,0.7597,3.0289,0.1319,
2013/1/17,1.8794,0.071,0.2616,0.7903,3.0722,0.1421,
2013/1/16,1.8185,0.071,0.2413,0.7371,3.0131,0.137,
2013/1/15,1.836,0.0761,0.2452,0.7484,3.0255,0.137,
2013/1/14,1.8448,0.0659,0.245,0.7612,3.0313,0.1319,
2013/1/11,1.8677,0.0659,0.2489,0.7789,3.0479,0.1319,
2013/1/10,1.8958,0.0608,0.2483,0.7934,3.0796,0.1319,
2013/1/9,1.8568,0.0558,0.2402,0.766,3.0604,0.1319,
2013/1/8,1.8683,0.0507,0.252,0.7853,3.0679,0.1319,
2013/1/7,1.8974,0.0608,0.2637,0.8078,3.1006,0.1319,
2013/1/4,1.8991,0.0659,0.2635,0.8077,3.0972,0.137,
2013/1/3,1.9121,0.0659,0.2669,0.8205,3.1251,0.137,
2013/1/2,1.8371,0.0558,0.2549,0.7644,3.0419,0.137,
2012/12/31,1.7574,0.0406,0.2468,0.7229,2.9499,0.137,
2012/12/28,1.7009,0.03,0.2465,0.7086,2.8672,0.137,
2012/12/27,1.7364,0.0659,0.2622,0.7357,2.9095,0.1421,
2012/12/26,1.7511,0.0558,0.2661,0.7596,2.9224,0.1472,
2012/12/24,1.7737,0.0507,0.2661,0.7723,2.9385,0.137,
2012/12/21,1.7623,0.0558,0.2661,0.7612,2.9312,0.1421,
2012/12/20,1.7962,0.0507,0.27,0.7739,2.9807,0.1421,
2012/12/19,1.8014,0.0507,0.2739,0.7691,2.9865,0.1472,
2012/12/18,1.817,0.0507,0.2779,0.762,2.9979,0.1523,
2012/12/17,1.7717,0.0203,0.25,0.7328,2.9457,0.1319,
2012/12/14,1.7015,0.0253,0.234,0.6877,2.864,0.1269,
2012/12/13,1.7299,0.0507,0.25,0.6956,2.9054,0.1421,
2012/12/12,1.698,0.0608,0.242,0.6522,2.8894,0.1523,
2012/12/11,1.6541,0.0659,0.238,0.6346,2.841,0.1472,
2012/12/10,1.6164,0.0761,0.2341,0.617,2.7979,0.1624,
2012/12/7,1.6215,0.0811,0.2381,0.6186,2.8104,0.1675,
2012/12/6,1.5857,0.0913,0.2381,0.6011,2.7739,0.1675,
2012/12/5,1.5875,0.0913,0.2381,0.6027,2.777,0.1624,
2012/12/4,1.6028,0.0963,0.2421,0.6202,2.777,0.1675,
2012/12/3,1.6207,0.0761,0.25,0.6234,2.7987,0.1675,
2012/11/30,1.6156,0.0761,0.2461,0.617,2.8089,0.1675,
2012/11/29,1.6147,0.0811,0.2539,0.6266,2.7956,0.1675,
2012/11/28,1.6284,0.0913,0.2618,0.6288,2.7979,0.1675,
2012/11/27,1.6369,0.0811,0.2602,0.645,2.7847,0.1675,
2012/11/26,1.6625,0.0913,0.2663,0.666,2.8018,0.1675,
2012/11/23,1.6899,0.0862,0.2703,0.687,2.8284,0.1726,
2012/11/21,1.6796,0.0913,0.2702,0.6791,2.8198,0.1726,
2012/11/20,1.6659,0.071,0.254,0.6631,2.8206,0.1675,
2012/11/19,1.6131,0.0761,0.2419,0.6311,2.7631,0.1675,
2012/11/16,1.58,0.0761,0.2379,0.6055,2.7324,0.1675,
2012/11/15,1.5928,0.0761,0.242,0.6217,2.7308,0.1726,
2012/11/14,1.5911,0.1014,0.246,0.6218,2.727,0.1675,
2012/11/13,1.5945,0.0864,0.25,0.6235,2.7247,0.1726,
2012/11/9,1.6063,0.0915,0.258,0.6395,2.7408,0.1726,
2012/11/8,1.6148,0.0864,0.2579,0.6366,2.7507,0.1675,
2012/11/7,1.6466,0.0966,0.2698,0.6765,2.8279,0.1675,
2012/11/6,1.7507,0.0915,0.3015,0.7548,2.9203,0.1777,
2012/11/5,1.6841,0.0862,0.2737,0.7005,2.8762,0.1726,
2012/11/2,1.7147,0.0913,0.2816,0.718,2.9066,0.1726,
2012/11/1,1.7242,0.0913,0.2814,0.7372,2.901,0.1675,
2012/10/31,1.6901,0.1065,0.2814,0.7213,2.8579,0.1675,
2012/10/30,1.7189,0.112,0.2892,0.739,2.8826,0.167,
2012/10/29,1.7189,0.1116,0.2892,0.7388,2.8826,0.1675,
2012/10/26,1.7451,0.1116,0.297,0.7596,2.9042,0.1726,
2012/10/25,1.8233,0.1116,0.3108,0.8235,2.9771,0.1777,
2012/10/24,1.7889,0.1065,0.2892,0.7576,2.9494,0.1777,
2012/10/23,1.7572,0.1014,0.2865,0.7543,2.9025,0.1777,
2012/10/22,1.8134,0.0913,0.3067,0.7883,2.9705,0.1777,
2012/10/19,1.7633,0.0913,0.2945,0.7476,2.9339,0.1726,
2012/10/18,1.8344,0.0963,0.2983,0.7863,3.0189,0.1777,
2012/10/17,1.8185,0.1065,0.2942,0.7765,3.0032,0.1827,
2012/10/16,1.7186,0.0862,0.266,0.6909,2.9153,0.1675,
2012/10/15,1.663,0.0915,0.258,0.6587,2.8451,0.1675,
2012/10/12,1.656,0.0966,0.26,0.6587,2.8317,0.1726,
2012/10/11,1.6699,0.0966,0.262,0.6586,2.8506,0.1726,
2012/10/10,1.6742,0.0966,0.2599,0.649,2.8784,0.1675,
2012/10/9,1.7132,0.0963,0.2579,0.6602,2.9257,0.1624,
2012/10/5,1.7428,0.0963,0.2579,0.6746,2.9712,0.1624,
2012/10/4,1.6732,0.1014,0.2421,0.6314,2.8896,0.1573,
2012/10/3,1.6146,0.0862,0.2303,0.5995,2.8183,0.1523,
2012/10/2,1.6198,0.0862,0.2343,0.6139,2.816,0.1523,
2012/10/1,1.6249,0.0811,0.2343,0.6202,2.8199,0.1523,
2012/9/28,1.6335,0.0913,0.2304,0.625,2.823,0.1523,
2012/9/27,1.6542,0.0862,0.25,0.6441,2.8387,0.1573,
2012/9/26,1.6095,0.1014,0.2578,0.6056,2.7785,0.1624,
2012/9/25,1.6662,0.1065,0.2622,0.6427,2.845,0.1675,
2012/9/24,1.7094,0.0963,0.2581,0.6508,2.8959,0.1675,
2012/9/21,1.7528,0.1014,0.2581,0.6701,2.9434,0.1726,
2012/9/20,1.764,0.1065,0.2581,0.6878,2.9441,0.1777,
2012/9/19,1.7718,0.1065,0.2581,0.6829,2.9604,0.1777,
2012/9/18,1.8083,0.0963,0.254,0.699,3.0053,0.1675,
2012/9/17,1.8415,0.0915,0.254,0.7183,3.0359,0.1675,
2012/9/14,1.866,0.0966,0.25,0.7134,3.0884,0.1624,
2012/9/13,1.723,0.0966,0.234,0.6426,2.9311,0.1522,
2012/9/12,1.7576,0.1017,0.242,0.6907,2.9215,0.1573,
2012/9/11,1.7005,0.0966,0.246,0.6634,2.8529,0.1573,
2012/9/10,1.6541,0.1014,0.246,0.6378,2.8057,0.1573,
2012/9/7,1.6678,0.1014,0.25,0.6442,2.8245,0.1624,
2012/9/6,1.6781,0.1014,0.2579,0.6777,2.7987,0.1675,
2012/9/5,1.596,0.1014,0.2342,0.6218,2.7071,0.1573,
2012/9/4,1.5722,0.0862,0.2303,0.6138,2.6821,0.1573,
2012/8/31,1.5484,0.071,0.2205,0.59,2.6723,0.1573,
2012/8/30,1.6233,0.0963,0.2539,0.6632,2.7446,0.1675,
2012/8/29,1.6506,0.0963,0.2696,0.6779,2.7646,0.1726,
2012/8/28,1.6335,0.0963,0.2637,0.6762,2.7469,0.1726,
2012/8/27,1.6506,0.0913,0.2635,0.6842,2.76,0.1726,
2012/8/24,1.6865,0.0913,0.2674,0.7069,2.8011,0.1777,
2012/8/23,1.6779,0.0963,0.2587,0.6952,2.7917,0.1777,
2012/8/22,1.6916,0.1014,0.2585,0.6935,2.8042,0.1827,
2012/8/21,1.7984,0.1014,0.2866,0.7875,2.8997,0.1776,
2012/8/20,1.8053,0.0864,0.2824,0.7874,2.9189,0.1777,
2012/8/17,1.8105,0.0661,0.2862,0.7954,2.9309,0.1777,
2012/8/16,1.8346,0.0813,0.2915,0.8176,2.9527,0.1777,
2012/8/15,1.8155,0.0813,0.2853,0.8012,2.9196,0.1777,
2012/8/14,1.7378,0.1068,0.275,0.7508,2.8355,0.1777,
2012/8/13,1.6642,0.0963,0.2648,0.707,2.7523,0.1726,
2012/8/10,1.6573,0.1014,0.2606,0.7069,2.7508,0.1675,
2012/8/9,1.6881,0.1116,0.272,0.7292,2.7549,0.1777,
2012/8/8,1.6491,0.1065,0.2718,0.7258,2.7505,0.1726,
2012/8/7,1.6283,0.0963,0.2637,0.7048,2.7207,0.1726,
2012/8/6,1.5664,0.0761,0.2397,0.6517,2.6537,0.1624,
2012/8/3,1.5631,0.0761,0.2376,0.6644,2.6435,0.1573,
2012/8/2,1.4779,0.0862,0.2233,0.6114,2.5537,0.1573,
2012/8/1,1.524,0.0913,0.2271,0.6353,2.5973,0.1573,
2012/7/31,1.4679,0.0963,0.2113,0.581,2.5467,0.1573,
2012/7/30,1.5019,0.0963,0.2229,0.6112,2.5809,0.1675,
2012/7/27,1.5463,0.1014,0.2386,0.6511,2.6277,0.1675,
2012/7/26,1.4378,0.1014,0.2288,0.5921,2.5031,0.1675,
2012/7/25,1.3975,0.0963,0.2151,0.5505,2.453,0.1675,
2012/7/24,1.3875,0.0963,0.2135,0.5426,2.4537,0.1624,
2012/7/23,1.4263,0.0915,0.2095,0.5571,2.499,0.1522,
2012/7/20,1.4567,0.0864,0.2015,0.5748,2.5448,0.1522,
2012/7/19,1.5077,0.0763,0.2138,0.6087,2.6128,0.1573,
2012/7/18,1.4942,0.0864,0.2219,0.6039,2.597,0.1573,
2012/7/17,1.5078,0.0915,0.2379,0.6232,2.6035,0.1675,
2012/7/16,1.4724,0.0862,0.2259,0.5993,2.5577,0.1624,
2012/7/13,1.4876,0.0811,0.238,0.6201,2.5727,0.1675,
2012/7/12,1.4743,0.0963,0.254,0.6235,2.5614,0.1827,
2012/7/11,1.5167,0.0913,0.2619,0.6412,2.613,0.1827,
2012/7/10,1.5015,0.0862,0.2659,0.6189,2.6022,0.1827,
2012/7/9,1.5117,0.071,0.2619,0.6253,2.6209,0.1827,
2012/7/6,1.5491,0.071,0.2698,0.6429,2.6616,0.1827,
2012/7/5,1.5969,0.071,0.2856,0.6702,2.716,0.1878,
2012/7/3,1.6294,0.0811,0.3013,0.6957,2.7428,0.198,
2012/7/2,1.5885,0.071,0.2933,0.6735,2.6962,0.198,
2012/6/29,1.6449,0.0811,0.3011,0.7181,2.7533,0.2031,
2012/6/28,1.5768,0.0811,0.3011,0.6878,2.6757,0.2031,
2012/6/27,1.6177,0.0862,0.309,0.7156,2.6918,0.198,
2012/6/26,1.6262,0.0862,0.307,0.722,2.7,0.1827,
2012/6/25,1.6024,0.0763,0.2947,0.7058,2.6765,0.1726,
2012/6/22,1.6742,0.0763,0.3028,0.7543,2.7616,0.1726,
2012/6/21,1.6162,0.0763,0.2985,0.7234,2.6868,0.1726,
2012/6/20,1.6572,0.0813,0.3105,0.7524,2.7356,0.1726,
2012/6/19,1.6197,0.0864,0.2903,0.7039,2.7333,0.1675,
2012/6/18,1.5738,0.0761,0.2822,0.6813,2.6606,0.1675,
2012/6/15,1.5773,0.0862,0.2701,0.6716,2.684,0.1624,
2012/6/14,1.642,0.0963,0.294,0.7375,2.7409,0.1675,
2012/6/13,1.5927,0.0913,0.29,0.702,2.7083,0.1675,
2012/6/12,1.6642,0.0862,0.2899,0.7422,2.7693,0.1726,
2012/6/11,1.586,0.0761,0.2659,0.6843,2.7083,0.1675,
2012/6/8,1.6353,0.0761,0.2659,0.7115,2.7454,0.1675,
2012/6/7,1.6388,0.0761,0.2658,0.7098,2.7402,0.1675,
2012/6/6,1.6592,0.0811,0.2619,0.7306,2.738,0.1726,
2012/6/5,1.5744,0.0761,0.25,0.6793,2.6419,0.1726,
2012/6/4,1.5239,0.0659,0.25,0.6761,2.5652,0.1726,
2012/6/1,1.452,0.0659,0.2461,0.6202,2.5194,0.1675,
2012/5/31,1.5578,0.0659,0.2618,0.6552,2.6421,0.1777,
2012/5/30,1.622,0.0659,0.2657,0.6887,2.7137,0.1726,
2012/5/29,1.7448,0.0763,0.2892,0.7734,2.8473,0.1827,
2012/5/25,1.738,0.0813,0.2853,0.759,2.8412,0.1878,
2012/5/24,1.7774,0.0915,0.297,0.783,2.8719,0.1878,
2012/5/23,1.7346,0.0813,0.2892,0.7329,2.8155,0.1878,
2012/5/22,1.7688,0.0814,0.2905,0.7571,2.8665,0.1878,
2012/5/21,1.7414,0.0661,0.2864,0.7427,2.8094,0.1878,
2012/5/18,1.7226,0.0763,0.2924,0.7476,2.8064,0.1878,
2012/5/17,1.6971,0.0915,0.2942,0.7301,2.7869,0.1878,
2012/5/16,1.7603,0.0915,0.2861,0.7414,2.8989,0.1827,
2012/5/15,1.7671,0.0915,0.274,0.7287,2.9168,0.1777,
2012/5/14,1.7637,0.0864,0.262,0.7096,2.9199,0.1777,
2012/5/11,1.8376,0.0915,0.258,0.7464,3.0103,0.1726,
2012/5/10,1.867,0.0915,0.258,0.7579,3.0407,0.1726,
2012/5/9,1.8227,0.0864,0.254,0.7547,3.0249,0.1726,
2012/5/8,1.8402,0.0915,0.254,0.7612,3.0336,0.1726,
2012/5/7,1.8716,0.0763,0.254,0.7772,3.0598,0.1726,
2012/5/4,1.8786,0.0712,0.254,0.7837,3.0709,0.1726,
2012/5/3,1.9312,0.0763,0.2579,0.8221,3.1184,0.1777,
2012/5/2,1.9277,0.0763,0.2618,0.8222,3.1159,0.1777,
2012/5/1,1.9435,0.0864,0.2657,0.8286,3.146,0.1776,
2012/4/30,1.9137,0.0915,0.2559,0.8079,3.1111,0.1726,
